"gene","DESeq2_log2FC","DESeq2_padj","DESeq2_group","edgeR_log2FC","edgeR_FDR","edgeR_group"
"AT4G25550",-0.165019578,0.840663501,"ns",-0.181777883209208,0.721874101822109,"ns"
"AT4G33420",0.137737046,0.840663501,"ns",0.124690568889689,0.777420919953764,"ns"
"AT5G10050",0.188471943,0.840663501,"ns",0.17375897308927,0.747068100645349,"ns"
"AT5G56000",-0.141871904,0.840663501,"ns",-0.160755736045502,0.749838017124971,"ns"
"AT2G05620",0.247104281,0.840856171,"ns",0.253978556512543,0.776004614356114,"ns"
"AT4G11570",0.144789611,0.841106491,"ns",0.122827456710248,0.792098433552317,"ns"
"AT1G55310",0.17471848,0.841302632,"ns",0.150976893083336,0.809175688735897,"ns"
"AT1G25570",0.160454787,0.841434663,"ns",0.139409306305418,0.798855210424012,"ns"
"AT5G54855",-0.179104539,0.841434663,"ns",-0.19474160264453,0.717366153434321,"ns"
"AT5G60890",0.301010316,0.841434663,"ns",0.288509162351419,0.811292125119005,"ns"
"AT1G62990",-0.22031972,0.841641472,"ns",-0.210502385470811,0.762331692319101,"ns"
"AT1G78900",-0.070314523,0.841641472,"ns",-0.0867939850698618,0.836526040755115,"ns"
"AT3G20470",-0.198225275,0.841641472,"ns",-0.209439571482076,0.799829976929707,"ns"
"AT5G37930",-0.205969,0.841641472,"ns",-0.224049494115703,0.713955406881842,"ns"
"AT4G10930",0.186292398,0.84169062,"ns",0.177533300933238,0.771896640579968,"ns"
"AT1G05140",0.166369459,0.841798726,"ns",0.151451734491223,0.776794901549201,"ns"
"AT1G29310",0.184220511,0.841798726,"ns",0.170929579992663,0.784253023740344,"ns"
"AT2G05210",0.244738978,0.841798726,"ns",0.17418403161774,0.830776212819626,"ns"
"AT2G32720",-0.270877428,0.841798726,"ns",-0.243978369400156,0.802545528114512,"ns"
"AT5G35530",-0.110311387,0.841798726,"ns",-0.132078996867984,0.772049874512858,"ns"
"AT1G47210",0.266327262,0.841812513,"ns",0.259592419318253,0.778347025837556,"ns"
"AT3G62270",-0.135123073,0.841865555,"ns",-0.149786192073973,0.772992851603722,"ns"
"AT3G01370",0.13883139,0.841873905,"ns",0.122215736759034,0.799829976929707,"ns"
"AT1G01990",0.198925023,0.842190634,"ns",0.173543513872328,0.779751906170281,"ns"
"AT1G11680",-0.102434687,0.842190634,"ns",-0.119779492747167,0.782283247110963,"ns"
"AT1G52300",0.137179464,0.842227339,"ns",0.117759280938498,0.832349115073228,"ns"
"AT5G54830",-0.197745867,0.842227339,"ns",-0.213934409498705,0.754058450877686,"ns"
"AT5G57610",0.130689189,0.842249566,"ns",0.112838613274807,0.802880601755795,"ns"
"AT5G65800",0.204245032,0.842249566,"ns",0.169311987525296,0.795974701248895,"ns"
"AT1G67930",-0.124922159,0.842585101,"ns",-0.142583004256637,0.725379113711431,"ns"
"AT2G25070",0.112443364,0.842585101,"ns",0.105156191808102,0.804458239148426,"ns"
"AT3G14075",0.189428192,0.842585101,"ns",0.170379863513793,0.765163212059657,"ns"
"AT3G54880",0.188671195,0.842585101,"ns",0.183198673339282,0.767469389202069,"ns"
"AT5G06140",-0.147226103,0.842585101,"ns",-0.167639335540055,0.759780052295993,"ns"
"AT5G24670",0.151304097,0.842585101,"ns",0.136115239693093,0.791874688568551,"ns"
"AT5G64940",0.217413292,0.842585101,"ns",0.212021151172382,0.810534608759974,"ns"
"AT1G07810",0.153495805,0.842614174,"ns",0.134490353308518,0.816273102155245,"ns"
"AT2G18940",0.161463203,0.842614174,"ns",0.144888330966414,0.778347025837556,"ns"
"AT4G28540",0.14138571,0.842614174,"ns",0.130665003443206,0.784253023740344,"ns"
"AT2G10940",0.146054621,0.842721419,"ns",0.133368370487876,0.843381976469725,"ns"
"AT3G05500",-0.148691192,0.842721419,"ns",-0.167790212160169,0.739308861215968,"ns"
"AT3G53130",-0.243929286,0.842721419,"ns",-0.220492422935885,0.789279609538614,"ns"
"AT4G09650",-0.264495115,0.842721419,"ns",-0.260871375961356,0.825294004269579,"ns"
"AT4G11850",0.143953349,0.842721419,"ns",0.130237141177828,0.789317650072035,"ns"
"AT4G37190",0.25897704,0.842721419,"ns",0.217227619469127,0.799427571927644,"ns"
"AT5G11340",-0.185745291,0.842721419,"ns",-0.191883072979471,0.751835752394574,"ns"
"AT5G40890",0.106157645,0.842797532,"ns",0.0894251082613755,0.857713907993764,"ns"
"AT5G49840",0.172068158,0.842797532,"ns",0.153881839419932,0.788034402984087,"ns"
"AT1G24300",0.2037699,0.843072491,"ns",0.179545137424522,0.81835167876473,"ns"
"AT3G51890",-0.214635774,0.843072491,"ns",-0.218074451024744,0.754058450877686,"ns"
"AT4G31580",-0.151520537,0.843072491,"ns",-0.169879851188231,0.733819505110466,"ns"
"AT2G02180",-0.118638667,0.843093447,"ns",-0.126713036851986,0.752226651711755,"ns"
"AT4G38900",-0.170697427,0.843093447,"ns",-0.186228788202713,0.74784964185291,"ns"
"AT5G57710",0.159020963,0.843093447,"ns",0.138664487458338,0.827115899114786,"ns"
"AT1G09850",-0.214800528,0.843203797,"ns",-0.205634816482925,0.771623826767177,"ns"
"AT1G25390",0.179284061,0.843203797,"ns",0.166898922039547,0.773989245305437,"ns"
"AT1G70660",0.15426505,0.843203797,"ns",0.132321926643418,0.808285519053289,"ns"
"AT1G76940",0.19618916,0.843203797,"ns",0.176285742559307,0.766725490680272,"ns"
"AT2G30170",-0.200657604,0.843203797,"ns",-0.198583252585574,0.760188433161083,"ns"
"AT3G03100",-0.122666461,0.843203797,"ns",-0.143300240182353,0.766095636525214,"ns"
"AT3G11590",-0.128112019,0.843203797,"ns",-0.149905114664975,0.736909491908192,"ns"
"AT3G12260",0.197806769,0.843203797,"ns",0.185037804749985,0.81318547801083,"ns"
"AT3G12780",-0.135192981,0.843203797,"ns",-0.148962759542734,0.804736587472434,"ns"
"AT3G46450",0.137049081,0.843203797,"ns",0.129816002175863,0.767083954495129,"ns"
"AT3G49060",0.204431748,0.843203797,"ns",0.17261431332268,0.796609488603491,"ns"
"AT4G14770",0.211343135,0.843203797,"ns",0.216283241005415,0.753951879195195,"ns"
"AT4G30240",-0.229250046,0.843203797,"ns",-0.217252636538452,0.777524919883598,"ns"
"AT5G17440",0.217214141,0.843203797,"ns",0.18890469722444,0.805391244477288,"ns"
"AT5G28770",-0.187938835,0.843203797,"ns",-0.192674028388634,0.753671511984468,"ns"
"AT5G40770",0.121764903,0.843203797,"ns",0.112801253748698,0.784941595557513,"ns"
"AT5G60670",-0.154656935,0.843203797,"ns",-0.172132898619942,0.757102902489864,"ns"
"AT1G54130",-0.159663289,0.84326877,"ns",-0.17866846339537,0.777126479043517,"ns"
"AT3G54110",-0.113140045,0.843457156,"ns",-0.135686542513886,0.748110038061183,"ns"
"AT2G37840",0.129580874,0.84350917,"ns",0.122112510142603,0.773168047591563,"ns"
"AT3G51895",0.211117451,0.84350917,"ns",0.198477801768879,0.773353027719967,"ns"
"AT5G11760",-0.237509175,0.84350917,"ns",-0.205773478243695,0.789325589623488,"ns"
"AT5G18420",0.208855525,0.84350917,"ns",0.176171524788396,0.795095009130152,"ns"
"AT5G53180",-0.15766169,0.84350917,"ns",-0.174461833083032,0.728599382803658,"ns"
"AT1G02100",-0.164456072,0.84370118,"ns",-0.184177873154258,0.752237310184681,"ns"
"AT3G47010",-0.22531008,0.84370118,"ns",-0.221303412924613,0.773534657418524,"ns"
"AT5G66060",-0.217826823,0.84370118,"ns",-0.251550445774992,0.723397950502777,"ns"
"AT1G70900",-0.259216197,0.843807504,"ns",-0.227549329879585,0.798896914383742,"ns"
"AT1G79740",0.224302816,0.843807504,"ns",0.190241216090991,0.815609470499497,"ns"
"AT3G05220",-0.099596615,0.843807504,"ns",-0.114670184189564,0.790644514275724,"ns"
"AT5G15230",0.070791113,0.843807504,"ns",0.051312542487815,0.913783347667826,"ns"
"AT2G31510",0.154397778,0.843931043,"ns",0.133609256794736,0.813415938161237,"ns"
"AT1G16900",0.25007949,0.844061301,"ns",0.2352010832796,0.775592321294828,"ns"
"AT1G70980",0.149751465,0.844141095,"ns",0.138044930866536,0.776127166794427,"ns"
"AT4G18240",0.128400195,0.844141095,"ns",0.119882909708023,0.773800092020525,"ns"
"AT5G11520",-0.106443113,0.844141095,"ns",-0.126807411379279,0.777524919883598,"ns"
"AT1G45332",-0.195163967,0.844279034,"ns",-0.204644359748674,0.768004758606279,"ns"
"AT2G33740",0.175011606,0.844279034,"ns",0.166891974372914,0.777420919953764,"ns"
"AT2G46420",0.384399011,0.844279034,"ns",0.399008473530486,0.773313402018344,"ns"
"AT3G01360",-0.180974861,0.844279034,"ns",-0.18784680417364,0.751760605872176,"ns"
"AT3G07790",0.1233078,0.844279034,"ns",0.107420801803535,0.813415938161237,"ns"
"AT3G08960",0.162599013,0.844279034,"ns",0.144065361706406,0.805910598702586,"ns"
"AT3G11410",0.158172275,0.844279034,"ns",0.143937216336516,0.802982523037888,"ns"
"AT4G01960",0.138103559,0.844279034,"ns",0.125820507826197,0.777525080438235,"ns"
"AT4G15802",-0.170139513,0.844279034,"ns",-0.184928678159862,0.742059870043258,"ns"
"AT4G16450",-0.169089482,0.844279034,"ns",-0.179473048232681,0.789325589623488,"ns"
"AT4G28910",-0.117884761,0.844279034,"ns",-0.131133700921674,0.757296982911122,"ns"
"AT4G30440",-0.11237972,0.844279034,"ns",-0.127255607320083,0.79039975504873,"ns"
"AT4G35780",0.149835532,0.844279034,"ns",0.13245853520387,0.805010037188984,"ns"
"AT4G38630",-0.094650313,0.844279034,"ns",-0.111900248553492,0.772739244881515,"ns"
"AT5G15910",-0.224965383,0.844279034,"ns",-0.210933385165152,0.769933560546765,"ns"
"AT5G22650",0.111233873,0.844279034,"ns",0.0976865601393555,0.816249109252213,"ns"
"AT5G41990",0.096648771,0.844279034,"ns",0.0794242274555013,0.855857229789972,"ns"
"AT5G14610",-0.199496652,0.844503564,"ns",-0.195113041219641,0.769233226246634,"ns"
"AT5G16660",-0.13253762,0.844503564,"ns",-0.149476370128281,0.754487706585525,"ns"
"AT1G14620",-0.214860027,0.844573264,"ns",-0.215894074647653,0.743297541631017,"ns"
"AT1G32630",1.395661892,0.844573264,"ns",1.26533100869522,0.70815286278554,"ns"
"AT3G03870",-0.154804398,0.844573264,"ns",-0.173692323098084,0.748560092194164,"ns"
"AT3G46550",-0.149663121,0.844573264,"ns",-0.16722795269009,0.724917497039562,"ns"
"AT3G58750",0.11513414,0.844573264,"ns",0.106529730033184,0.789324211233357,"ns"
"AT5G17690",0.226026631,0.844573264,"ns",0.189418492663802,0.809762048514694,"ns"
"AT5G46620",0.189342027,0.844573264,"ns",0.173191820292555,0.770237522731661,"ns"
"AT5G15320",0.16990699,0.844818243,"ns",0.157317939468496,0.790644514275724,"ns"
"AT1G30900",-0.212005233,0.84487011,"ns",-0.213302679303395,0.749605207944564,"ns"
"AT3G22845",0.208592994,0.844894583,"ns",0.193626819224151,0.807719398917879,"ns"
"AT1G53720",-0.234268603,0.844905244,"ns",-0.26991602690119,0.747068100645349,"ns"
"AT2G18220",-0.244153565,0.844905244,"ns",-0.231371284508731,0.789325589623488,"ns"
"AT1G01240",-0.150937866,0.845048677,"ns",-0.169902278787958,0.721225400488063,"ns"
"AT3G01850",0.191045731,0.84550319,"ns",0.165419957990471,0.791075417003663,"ns"
"AT1G16890",0.086520852,0.845779294,"ns",0.0709496544701031,0.860098883601032,"ns"
"AT1G69250",0.164914515,0.845779294,"ns",0.148510587021295,0.782437512682747,"ns"
"AT1G32200",-0.204339601,0.845876422,"ns",-0.199629853669389,0.788056988483647,"ns"
"AT5G08290",0.140860229,0.845876422,"ns",0.127711355336028,0.815435029828677,"ns"
"AT5G09960",0.262585088,0.845876422,"ns",0.27146894048938,0.752221738786677,"ns"
"AT5G66290",0.210260939,0.845876422,"ns",0.169568326281274,0.803524433348686,"ns"
"AT3G49530",0.180548408,0.845885839,"ns",0.174164851550394,0.78458701854885,"ns"
"AT1G77440",0.126053746,0.846389917,"ns",0.108109080639363,0.798860118996592,"ns"
"AT3G13920",0.074878779,0.846637929,"ns",0.0564729427126827,0.900780444685886,"ns"
"AT1G70560",-0.137630427,0.84669643,"ns",-0.14582002965118,0.73822035976838,"ns"
"AT1G18640",-0.300276225,0.846725949,"ns",-0.247035188910205,0.813415938161237,"ns"
"AT1G74770",-0.233948974,0.846725949,"ns",-0.245163440128578,0.747068100645349,"ns"
"AT2G44730",0.160507587,0.846725949,"ns",0.142738056205663,0.792586721354637,"ns"
"AT2G29890",-0.226107724,0.847002543,"ns",-0.206171341258312,0.790292676386939,"ns"
"AT4G23050",-0.115471667,0.847002543,"ns",-0.139162107649776,0.741309338097524,"ns"
"AT2G44180",0.140703002,0.847229341,"ns",0.13061376456051,0.77798222404515,"ns"
"AT3G48090",-0.142715253,0.847229341,"ns",-0.159341726392534,0.724917497039562,"ns"
"AT4G10840",-0.117095337,0.847229341,"ns",-0.135334815597412,0.789325589623488,"ns"
"AT5G03470",0.195034066,0.847229341,"ns",0.17647606747978,0.791075417003663,"ns"
"AT1G16170",0.228235324,0.847321982,"ns",0.200234225802993,0.803711279623403,"ns"
"AT1G48410",-0.122681722,0.847321982,"ns",-0.141389511695357,0.782131759419733,"ns"
"AT3G59140",0.232634574,0.847321982,"ns",0.230012791049922,0.768329000486084,"ns"
"AT5G10190",0.178756213,0.847321982,"ns",0.16059183114585,0.786851729033419,"ns"
"AT5G39340",-0.239078084,0.847321982,"ns",-0.221550595900822,0.79206297163448,"ns"
"AT5G15210",-0.185199272,0.847335773,"ns",-0.205111050606208,0.747068100645349,"ns"
"AT1G02000",-0.181757752,0.847368112,"ns",-0.192121365188032,0.734660521427938,"ns"
"AT1G23380",-0.202794744,0.847368112,"ns",-0.20046085736476,0.765200364558754,"ns"
"AT1G45130",-0.085632267,0.847368112,"ns",-0.0996292534464797,0.809388476440903,"ns"
"AT1G58440",0.158299795,0.847368112,"ns",0.139346796543145,0.804068892154881,"ns"
"AT1G73740",-0.195220858,0.847368112,"ns",-0.215558991936886,0.721874101822109,"ns"
"AT1G80130",-0.218464409,0.847368112,"ns",-0.202174774636453,0.784073743217466,"ns"
"AT2G04305",-0.149718294,0.847368112,"ns",-0.165575944144776,0.731876609014137,"ns"
"AT2G16900",-0.1996362,0.847368112,"ns",-0.200501355949299,0.766601386919411,"ns"
"AT2G20330",0.155363186,0.847368112,"ns",0.141946579549854,0.780790738625734,"ns"
"AT2G27600",-0.100943943,0.847368112,"ns",-0.115651107265372,0.788848315307106,"ns"
"AT2G33490",-0.205805657,0.847368112,"ns",-0.227024972200331,0.752374025891225,"ns"
"AT3G10490",-0.15317151,0.847368112,"ns",-0.169757096651385,0.746948400307266,"ns"
"AT3G51330",0.188072426,0.847368112,"ns",0.159284771459447,0.809388476440903,"ns"
"AT3G54920",-0.107559657,0.847368112,"ns",-0.124213843957528,0.761219142775163,"ns"
"AT3G63130",0.154857953,0.847368112,"ns",0.136970329480641,0.790533114700281,"ns"
"AT4G12390",-0.198003526,0.847368112,"ns",-0.200251005705627,0.761350975163242,"ns"
"AT4G17895",0.21318991,0.847368112,"ns",0.176371025354804,0.796527408429507,"ns"
"AT4G21160",-0.12311621,0.847368112,"ns",-0.133079956925499,0.757448148907313,"ns"
"AT4G29120",0.166400304,0.847368112,"ns",0.151882633267055,0.78480497218391,"ns"
"AT4G31480",0.109987669,0.847368112,"ns",0.0912557218643489,0.852227484233703,"ns"
"AT4G34140",0.193168332,0.847368112,"ns",0.170764059003334,0.791380164243849,"ns"
"AT4G34900",-0.153792042,0.847368112,"ns",-0.174388569709616,0.747698302426379,"ns"
"AT5G11200",-0.090852987,0.847368112,"ns",-0.107075810633995,0.783984820162971,"ns"
"AT5G43880",-0.119207966,0.847368112,"ns",-0.135476704413209,0.761497610771152,"ns"
"AT5G63620",0.160486884,0.847368112,"ns",0.140385749579153,0.813415938161237,"ns"
"AT3G25840",0.16662465,0.847502187,"ns",0.144009900231346,0.831491009299887,"ns"
"AT3G24450",-0.253327225,0.847838034,"ns",-0.213469690693538,0.809659384640324,"ns"
"AT3G20330",-0.146088257,0.848034365,"ns",-0.16292732348279,0.730864453588538,"ns"
"AT2G37230",0.175680834,0.848235694,"ns",0.159891520146242,0.779751906170281,"ns"
"AT4G38890",0.169333528,0.848235694,"ns",0.151405173544012,0.781309261282902,"ns"
"AT1G06200",0.123025229,0.84852259,"ns",0.117284640236193,0.77798222404515,"ns"
"AT1G08200",-0.115296829,0.84852259,"ns",-0.132467826425779,0.801384719817669,"ns"
"AT5G44240",-0.130678971,0.84852259,"ns",-0.143166578475682,0.767163333073235,"ns"
"AT1G73760",0.166673076,0.848639329,"ns",0.152557277986149,0.766095636525214,"ns"
"AT1G79210",-0.197615019,0.848639329,"ns",-0.188719347195467,0.796972951605973,"ns"
"AT2G27210",0.160927073,0.848639329,"ns",0.137449833056517,0.816249109252213,"ns"
"AT3G27030",-0.203330663,0.848639329,"ns",-0.206046479580857,0.751835752394574,"ns"
"AT3G54860",0.145067671,0.848639329,"ns",0.131413734268416,0.788614048473348,"ns"
"AT3G55140",0.161644399,0.848639329,"ns",0.145053970665306,0.779965601785102,"ns"
"AT4G14300",-0.115243937,0.848639329,"ns",-0.131338603881061,0.758385431991712,"ns"
"AT4G29310",0.175247954,0.848639329,"ns",0.158558070791706,0.773950992034208,"ns"
"AT3G45030",-0.212107083,0.848981287,"ns",-0.201777059453594,0.813813344776925,"ns"
"AT4G18800",0.215039343,0.848981287,"ns",0.19584466324647,0.781309261282902,"ns"
"AT5G15450",0.135793027,0.848981287,"ns",0.12073355326352,0.803978137400187,"ns"
"AT5G51780",0.147106393,0.848981287,"ns",0.133124704335454,0.790292676386939,"ns"
"AT5G24610",0.17816184,0.849064411,"ns",0.155452892398117,0.817775912350439,"ns"
"AT1G11860",-0.093677037,0.849200498,"ns",-0.113263342085722,0.813415938161237,"ns"
"AT3G57610",0.123814618,0.849200498,"ns",0.113820046989917,0.796788801765802,"ns"
"AT5G04830",-0.180170484,0.849200498,"ns",-0.190790993525799,0.752221738786677,"ns"
"AT5G40830",0.185261497,0.849200498,"ns",0.176194601819944,0.776794901549201,"ns"
"AT1G72680",-0.13755871,0.849744274,"ns",-0.157834038117097,0.730864453588538,"ns"
"AT5G52240",-0.095119468,0.849744274,"ns",-0.115147824747025,0.785787033489171,"ns"
"AT1G43690",0.125838708,0.849938406,"ns",0.119762546968085,0.783438097834976,"ns"
"AT3G07680",-0.162421532,0.849938406,"ns",-0.175839845615562,0.771218379906707,"ns"
"AT3G19830",0.17167604,0.849938406,"ns",0.154249890254567,0.779751906170281,"ns"
"AT4G29010",0.099536294,0.849938406,"ns",0.0886218617867901,0.841571685609663,"ns"
"AT5G46800",0.11899378,0.849938406,"ns",0.10392383564633,0.808168725070759,"ns"
"AT5G58450",0.124055788,0.849938406,"ns",0.115533264449457,0.780931213713746,"ns"
"AT1G23900",0.127166226,0.850027364,"ns",0.111453482536776,0.820431893881157,"ns"
"AT5G23210",0.110126848,0.850140877,"ns",0.0997917456409769,0.81880965425841,"ns"
"AT5G53060",0.193122803,0.850481091,"ns",0.172359200495709,0.773353027719967,"ns"
"AT4G27130",0.085796211,0.850992305,"ns",0.0659688256887918,0.8790980110811,"ns"
"AT1G55210",-0.132980868,0.85104821,"ns",-0.152453105879954,0.766095636525214,"ns"
"AT3G12370",-0.248736652,0.85104821,"ns",-0.255091640814708,0.771682810718599,"ns"
"AT5G26830",-0.141342988,0.85104821,"ns",-0.162152672023293,0.761497610771152,"ns"
"AT4G25500",0.17317033,0.851498937,"ns",0.14793108513709,0.835395823592574,"ns"
"AT3G59980",0.196880148,0.851516028,"ns",0.183767017918899,0.782265739640456,"ns"
"AT1G05520",0.127865798,0.851591325,"ns",0.115118741242069,0.812310701738043,"ns"
"AT2G43950",-0.162906674,0.851656377,"ns",-0.178285117982117,0.749083396085396,"ns"
"AT5G63960",0.203511766,0.851660101,"ns",0.195924670039833,0.766095636525214,"ns"
"AT1G27470",-0.215451565,0.851665296,"ns",-0.225372619345846,0.779751906170281,"ns"
"AT2G22680",0.202904872,0.851665296,"ns",0.167138416829282,0.832349115073228,"ns"
"AT1G02640",-0.123378708,0.851843328,"ns",-0.144415357895444,0.780675032652693,"ns"
"AT1G07030",0.160765403,0.851843328,"ns",0.143090895282904,0.788728000580817,"ns"
"AT4G18390",0.21911314,0.851843328,"ns",0.222078149627623,0.773313402018344,"ns"
"AT4G20840",-0.174788506,0.851843328,"ns",-0.194172086238959,0.758193822826534,"ns"
"AT4G12730",0.091367282,0.85213737,"ns",0.0739095672069774,0.879058507394915,"ns"
"AT3G44600",-0.167648214,0.852190367,"ns",-0.175748491866782,0.770266608110504,"ns"
"AT5G58160",-0.15389654,0.852190367,"ns",-0.172219980253416,0.734039937572187,"ns"
"AT2G28630",0.154450394,0.85236046,"ns",0.131446596009258,0.81703037182141,"ns"
"AT3G54750",-0.227105025,0.852515497,"ns",-0.212513417517019,0.786320162215416,"ns"
"AT3G61780",0.186205676,0.852515497,"ns",0.166814787220016,0.792508382288775,"ns"
"AT1G72130",-0.181533662,0.852544569,"ns",-0.19503563571078,0.746200019970611,"ns"
"AT2G34510",-0.187067289,0.852544569,"ns",-0.188566471589099,0.765200364558754,"ns"
"AT2G45590",0.120420689,0.852544569,"ns",0.104978031526927,0.812765447318659,"ns"
"AT3G10030",0.213603266,0.852544569,"ns",0.18852202895583,0.82776199705947,"ns"
"AT3G10630",-0.176279412,0.852544569,"ns",-0.190068504287638,0.749979653089038,"ns"
"AT5G24010",-0.176889736,0.852544569,"ns",-0.199220481661105,0.745809365583985,"ns"
"AT3G28430",0.171206033,0.852645937,"ns",0.162985699293236,0.78939655307458,"ns"
"AT5G41070",-0.212651158,0.852645937,"ns",-0.200681684104987,0.783742639482551,"ns"
"AT5G49930",-0.164476854,0.852645937,"ns",-0.172008582588471,0.7779753718795,"ns"
"AT5G55060",-0.161294587,0.852645937,"ns",-0.170117608589814,0.771520610090711,"ns"
"AT1G47490",0.124610314,0.852655573,"ns",0.111517030569252,0.79206297163448,"ns"
"AT1G10350",-0.178400248,0.852763494,"ns",-0.188635170346398,0.740500092534195,"ns"
"AT2G17370",0.16154655,0.852763494,"ns",0.14728607211739,0.785136690438253,"ns"
"AT4G26320",0.269723242,0.852763494,"ns",0.247665143194024,0.79665674102017,"ns"
"AT4G30780",0.198113305,0.852763494,"ns",0.183618227371928,0.789325589623488,"ns"
"AT4G32940",-0.075271101,0.852763494,"ns",-0.0940647062118457,0.81880965425841,"ns"
"AT2G29750",0.188105205,0.853175158,"ns",0.175116334506588,0.771616264129848,"ns"
"AT4G24990",-0.12526412,0.853202881,"ns",-0.144373987436899,0.767309960388292,"ns"
"AT5G55960",0.160650436,0.853202881,"ns",0.143381037484365,0.816249109252213,"ns"
"AT3G50880",-0.185351434,0.853212455,"ns",-0.189348861872111,0.760761151581181,"ns"
"AT4G08280",-0.167558263,0.853212455,"ns",-0.178858666476156,0.745420946251075,"ns"
"AT1G75170",-0.205592801,0.853378143,"ns",-0.221421402778879,0.751897493563534,"ns"
"AT3G58170",0.140421295,0.853378143,"ns",0.124167714948907,0.798931519745698,"ns"
"AT3G59780",0.202745176,0.853472997,"ns",0.196008751552776,0.81880965425841,"ns"
"AT4G01210",0.113081503,0.853472997,"ns",0.101148398668737,0.810667362893745,"ns"
"AT5G19540",0.155017896,0.853472997,"ns",0.136286331708217,0.802249446014533,"ns"
"AT1G62790",-0.127574691,0.853506221,"ns",-0.150281717036037,0.735677562158349,"ns"
"AT2G05220",0.163384573,0.853570197,"ns",0.15231389076018,0.823394991194128,"ns"
"AT3G14172",0.147767478,0.853570197,"ns",0.126516717963528,0.820199588806259,"ns"
"AT5G11960",0.137851653,0.853570197,"ns",0.118733620146485,0.810772499149675,"ns"
"AT5G18500",0.149229124,0.853570197,"ns",0.132430853216646,0.820256363444842,"ns"
"AT5G53560",-0.128456068,0.853792153,"ns",-0.147731313531169,0.795358849911132,"ns"
"AT1G12350",-0.181657473,0.853823102,"ns",-0.187547718268838,0.76232555768008,"ns"
"AT1G08820",-0.145283714,0.853853022,"ns",-0.166261720768449,0.757887722194626,"ns"
"AT1G31420",0.081890113,0.853853022,"ns",0.0593347700422329,0.888076348520611,"ns"
"AT1G73840",0.164893173,0.853853022,"ns",0.14797150691811,0.791758403785742,"ns"
"AT2G39900",-0.14885293,0.853853022,"ns",-0.160400806721275,0.753765497065704,"ns"
"AT5G58540",0.131110456,0.853853022,"ns",0.12162450664798,0.784427194896227,"ns"
"AT3G19120",-0.154521491,0.854035333,"ns",-0.170642655998667,0.740302960475695,"ns"
"AT3G61240",0.128544819,0.854057451,"ns",0.114126854259259,0.815530496149132,"ns"
"AT1G18540",-0.129205034,0.854267147,"ns",-0.148393467103605,0.792425577212813,"ns"
"AT4G14010",0.15262319,0.854267147,"ns",0.129885271712316,0.817437747756093,"ns"
"AT5G07680",-0.238032819,0.854267147,"ns",-0.194212192734191,0.821356729318811,"ns"
"AT5G52550",0.123894085,0.854267147,"ns",0.105967578595581,0.810147403205071,"ns"
"AT4G04640",0.174310002,0.854273489,"ns",0.162530407577677,0.841812800531169,"ns"
"AT1G09590",-0.139876974,0.854406233,"ns",-0.157214102002615,0.780350522757505,"ns"
"AT5G07080",-0.204749451,0.854445481,"ns",-0.22342154209831,0.753671511984468,"ns"
"AT4G02760",-0.225003813,0.854726803,"ns",-0.219452854788197,0.784427194896227,"ns"
"AT3G06060",0.184529516,0.855091957,"ns",0.176957988285147,0.793113200420616,"ns"
"AT1G78300",-0.090757073,0.855156706,"ns",-0.108632942671003,0.805010037188984,"ns"
"AT2G36950",0.124005342,0.855156706,"ns",0.099659958861133,0.835622986416441,"ns"
"AT1G06360",0.166504766,0.855456905,"ns",0.156286345527151,0.817035273465309,"ns"
"AT1G48620",-0.153571354,0.855475326,"ns",-0.176447369144292,0.783438097834976,"ns"
"AT5G41600",-0.185237176,0.855922605,"ns",-0.183787338385782,0.809659384640324,"ns"
"AT5G05370",0.283487597,0.855963371,"ns",0.271086758606876,0.805010037188984,"ns"
"AT5G62470",0.160418872,0.855983503,"ns",0.152292643066687,0.803284101913222,"ns"
"AT3G10980",0.128614497,0.856042248,"ns",0.114092960807327,0.807719398917879,"ns"
"AT5G44250",0.170528446,0.856148719,"ns",0.142528914169397,0.830999380153043,"ns"
"AT5G22730",-0.208442833,0.856159382,"ns",-0.190049472974667,0.789764904350009,"ns"
"AT1G05805",0.152188869,0.856170573,"ns",0.141495831800554,0.782120844516417,"ns"
"AT3G63210",-0.128598844,0.856170573,"ns",-0.147505064526375,0.780930030918618,"ns"
"AT4G04350",-0.233731409,0.856589023,"ns",-0.203005524624564,0.821097243606901,"ns"
"AT4G00860",0.180917143,0.856875187,"ns",0.163844584908842,0.825565093989797,"ns"
"AT4G17470",0.251582875,0.856875187,"ns",0.260567456946,0.793294540780243,"ns"
"AT2G36460",-0.091315258,0.857630701,"ns",-0.110924661068703,0.803284101913222,"ns"
"AT4G17800",-0.182265389,0.857630701,"ns",-0.194980305072667,0.774108115938616,"ns"
"AT5G16070",0.110128158,0.857630701,"ns",0.100636561744299,0.81318547801083,"ns"
"AT5G57700",-0.183571021,0.857630701,"ns",-0.212817204442394,0.727517256079814,"ns"
"AT3G12670",-0.107910623,0.858204505,"ns",-0.124103558580202,0.75629365407434,"ns"
"AT3G59500",0.167258431,0.858204505,"ns",0.147391190531215,0.79665674102017,"ns"
"AT4G23650",0.085035902,0.858204505,"ns",0.0728952760529844,0.86305775744939,"ns"
"AT4G33920",-0.144023835,0.858204505,"ns",-0.162548902090544,0.750850918063918,"ns"
"AT1G59760",0.145144852,0.858287933,"ns",0.13448479017558,0.812721183843399,"ns"
